"singular","IP","experimentName","group","picture","response0","see_pl","see_sg","sound1","sound2","time","trialnumber","userCode","userFileName","view","pl.exists","remove","plural","vowel","shape","IPA","responseV","mapping","success","response2","responseMatch","responseShapeMatch","success2"
"sag-ch","71.190.34.67","fixed4b01","trochee","dolphin","sig-etch","false","false",1,NA,2011-11-01 16:47:54,36,"RYP21 71.190.34.67",21,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sag-ch","69.235.85.190","fixed4b01","iamb","ballerina","nisag-ch","false","true",1,1,2011-11-01 14:24:50,13,"PZY10 69.235.85.190",10,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","108.0.125.68","fixed4b01","trochee","clown","si-gat","false","false",1,NA,2011-11-01 14:27:17,43,"PLV9 108.0.125.68",9,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sag-ch","69.43.129.125","fixed4b01","trochee","bunny","mesagch","false","true",1,1,2011-11-01 17:06:45,10,"GNS28 69.43.129.125",28,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sag-ch","68.83.216.46","fixed4b01","trochee","top","nisag-ch","false","true",1,NA,2011-11-01 18:29:28,25,"HYE44 68.83.216.46",44,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","68.191.178.26","fixed4b01","trochee","dinosaur","nisag-ch","false","true",1,1,2011-11-02 14:09:30,14,"SZJ100 68.191.178.26",100,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","139.140.210.147","fixed4b01","trochee","balloon","nisag-ch","false","true",1,1,2011-11-01 17:14:25,13,"LUT31 139.140.210.147",31,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","189.34.55.57","fixed4b01","iamb","puppy","nisag-ch","false","false",2,NA,2011-11-02 05:01:31,37,"BFY71 189.34.55.57",71,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","50.129.132.212","fixed4b01","trochee","dolphin","nisag-ch","false","true",1,1,2011-11-01 20:07:09,19,"ZMM64 50.129.132.212",64,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","24.179.68.128","fixed4b01","iamb","tv","seg-ch","false","true",1,NA,2011-11-02 12:16:55,27,"TPT97 24.179.68.128",97,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","e","ae",FALSE,"e-","trochee",TRUE,FALSE
"sag-ch","69.253.145.89","fixed4b01","trochee","shirt","nisag-ch","false","true",1,1,2011-11-02 14:28:38,12,"RXQ103 69.253.145.89",103,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","108.32.177.121","fixed4b01","trochee","lantern","nisag-ch","false","true",1,NA,2011-11-01 19:11:01,33,"ILG50 108.32.177.121",50,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","71.192.161.210","fixed4b01","trochee","tv","nisag-ch","false","true",1,NA,2011-11-01 14:13:30,22,"YXK4 71.192.161.210",4,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","68.225.214.181","fixed4b01","trochee","snake","sogi-k","false","false",1,NA,2011-11-01 19:44:34,40,"XPH54 68.225.214.181",54,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sag-ch","71.200.59.119","fixed4b01","iamb","snake","nimsag-ch","false","true",1,NA,2011-11-02 05:49:46,22,"XHV78 71.200.59.119",78,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","75.202.51.35","fixed4b01","trochee","acorn","sa-gch","false","false",2,NA,2011-11-01 18:23:03,45,"YTU40 75.202.51.35",40,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","96.243.60.207","fixed4b01","iamb","lantern","nisag-ch","false","true",1,NA,2011-11-01 19:45:05,20,"KEB55 96.243.60.207",55,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","64.134.228.2","fixed4b01","trochee","superhero","sagesh","false","false",1,NA,2011-11-01 17:20:18,44,"BAK32 64.134.228.2",32,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sag-ch","71.12.171.84","fixed4b01","iamb","church","nisag-ch","false","true",1,1,2011-11-01 19:13:17,19,"RAL51 71.12.171.84",51,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","75.21.87.84","fixed4b01","iamb","winnie","nisag-ch","false","true",1,1,2011-11-01 16:38:57,17,"MCN19 75.21.87.84",19,"train.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","68.190.54.152","fixed4b01","trochee","candle","sog-ch","false","true",1,NA,2011-11-01 18:22:05,23,"RDO43 68.190.54.152",43,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","o","ao",FALSE,"o-","trochee",TRUE,FALSE
"sag-ch","173.202.69.87","fixed4b01","trochee","fish","nisag-ch","false","false",1,NA,2011-11-02 14:17:54,49,"VPX101 173.202.69.87",101,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","97.114.74.163","fixed4b01","trochee","robot","nisag-ch","false","true",1,NA,2011-11-01 19:36:35,20,"LFD52 97.114.74.163",52,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","50.51.6.133","fixed4b01","trochee","hat","sig-ch","false","true",1,NA,2011-11-01 16:43:49,29,"CFX18 50.51.6.133",18,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","i","ai",FALSE,"i-","trochee",TRUE,FALSE
"sag-ch","208.54.39.132","fixed4b01","iamb","cake","nisag-ch","false","true",4,NA,2011-11-01 17:14:28,28,"ZCC30 208.54.39.132",30,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","24.5.222.97","fixed4b01","trochee","umbrella","nisag-ch","false","true",1,NA,2011-11-02 14:48:08,33,"HOD107 24.5.222.97",107,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","173.25.120.68","fixed4b01","iamb","dolphin","nisag-ch","false","true",1,NA,2011-11-01 16:38:50,20,"XBQ18 173.25.120.68",18,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","a","aa",FALSE,"a-","trochee",TRUE,FALSE
"sag-ch","74.141.100.247","fixed4b01","trochee","apple","nisagi-t","false","false",1,NA,2011-11-01 17:34:26,39,"GCH35 74.141.100.247",35,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sag-ch","173.70.86.63","fixed4b01","trochee","laptop","so-gut","false","false",1,NA,2011-11-01 19:53:19,37,"HZB59 173.70.86.63",59,"test.ejs",TRUE,FALSE,"sag-chni","a","trochee","sagəʧ","","a",FALSE,"","",FALSE,FALSE
"sef-k","98.231.56.109","fixed4b01","iamb","lantern","nisef-k","false","true",1,NA,2011-11-02 10:44:46,29,"MXA96 98.231.56.109",96,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","98.209.144.108","fixed4b01","trochee","witch","sof-k","false","true",1,1,2011-11-01 18:11:15,13,"NJH41 98.209.144.108",41,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","144.89.189.131","fixed4b01","iamb","clown","s-fak","false","false",1,NA,2011-11-01 18:29:53,46,"GQI44 144.89.189.131",44,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","a","ea",FALSE,"-a","iamb",FALSE,FALSE
"sef-k","68.111.84.165","fixed4b01","iamb","ladybug","si-c","false","false",1,NA,2011-11-01 20:08:28,35,"JFZ62 68.111.84.165",62,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"sef-k","97.114.74.163","fixed4b01","trochee","drum","sof-k","false","true",1,1,2011-11-01 19:35:48,17,"LFD52 97.114.74.163",52,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","50.13.201.36","fixed4b01","trochee","coffee","sof-k","false","true",1,1,2011-11-01 20:17:27,11,"WYQ66 50.13.201.36",66,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","75.21.87.84","fixed4b01","iamb","bird","nisef-k","false","true",2,NA,2011-11-01 16:40:59,25,"MCN19 75.21.87.84",19,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","71.190.34.67","fixed4b01","trochee","castle","sof-k","false","true",1,1,2011-11-01 16:42:49,11,"RYP21 71.190.34.67",21,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","24.98.219.158","fixed4b01","iamb","backpack","safik","false","false",1,NA,2011-11-02 09:25:48,42,"JBR93 24.98.219.158",93,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","209.6.29.139","fixed4b01","iamb","dog","se-fik","false","false",1,NA,2011-11-01 18:22:48,44,"ZPH42 209.6.29.139",42,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","108.0.125.68","fixed4b01","trochee","bunny","sove-t","false","false",1,NA,2011-11-01 14:26:16,39,"PLV9 108.0.125.68",9,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","97.97.150.33","fixed4b01","iamb","ballerina","nisef-k","false","true",1,NA,2011-11-01 17:21:35,21,"OKA34 97.97.150.33",34,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","74.141.100.247","fixed4b01","trochee","teddy","nisef-k","false","true",1,NA,2011-11-01 17:32:32,30,"GCH35 74.141.100.247",35,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","76.20.42.195","fixed4b01","trochee","witch","sof-k","false","true",1,NA,2011-11-01 16:51:32,21,"BSF23 76.20.42.195",23,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","24.73.0.252","fixed4b01","iamb","cards","sofic","false","false",1,NA,2011-11-01 17:02:28,44,"BTX21 24.73.0.252",21,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","69.235.85.190","fixed4b01","iamb","surfer","nisaf-k","false","false",1,NA,2011-11-01 14:38:38,44,"PZY10 69.235.85.190",10,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"sef-k","65.50.34.222","fixed4b01","iamb","monkey","saf-ik","false","false",1,NA,2011-11-02 10:46:59,37,"WIZ95 65.50.34.222",95,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","76.200.133.109","fixed4b01","iamb","unicycle","nisef-k","false","true",1,NA,2011-11-01 17:25:34,31,"GCI34 76.200.133.109",34,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","216.134.251.175","fixed4b01","trochee","damsel","sifk-i","false","false",3,NA,2011-11-01 17:01:53,43,"VDG20 216.134.251.175",20,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","99.26.140.227","fixed4b01","trochee","dog","sikf","false","false",1,NA,2011-11-01 16:38:27,43,"TKP17 99.26.140.227",17,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","i","ei",FALSE,"","",FALSE,FALSE
"sef-k","129.137.162.142","fixed4b01","trochee","lion","sof-k","false","true",1,1,2011-11-01 20:03:56,15,"NSW63 129.137.162.142",63,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","76.94.100.202","fixed4b01","iamb","damsel","nisafik","false","false",1,NA,2011-11-02 12:17:35,46,"VTX97 76.94.100.202",97,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","72.225.17.119","fixed4b01","iamb","elmo","sof-k","false","true",2,NA,2011-11-01 19:47:12,28,"PTW56 72.225.17.119",56,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","75.54.237.220","fixed4b01","trochee","ball","nisafi-k","false","false",2,NA,2011-11-02 15:40:56,40,"YOW112 75.54.237.220",112,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","71.218.62.224","fixed4b01","iamb","apple","sof-k","false","false",6,NA,2011-11-02 12:23:38,41,"PKR98 71.218.62.224",98,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","139.140.210.147","fixed4b01","trochee","globe","sof-k","false","true",1,1,2011-11-01 17:15:42,18,"LUT31 139.140.210.147",31,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","24.255.35.67","fixed4b01","trochee","squirrel","nisef-k","false","true",1,NA,2011-11-02 14:33:34,21,"NVU105 24.255.35.67",105,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","71.200.59.119","fixed4b01","iamb","apple","nimsef-k","false","true",1,NA,2011-11-02 05:50:57,31,"XHV78 71.200.59.119",78,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","122.203.92.186","fixed4b01","trochee","camera","nise-fak","false","false",1,NA,2011-11-01 19:54:54,48,"EPS59 122.203.92.186",59,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","50.82.4.160","fixed4b01","trochee","camera","sof-k","false","true",1,1,2011-11-01 14:14:25,19,"EXE6 50.82.4.160",6,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","50.129.132.212","fixed4b01","trochee","mickey","sof-k","false","true",1,1,2011-11-01 20:05:27,9,"ZMM64 50.129.132.212",64,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","68.190.54.152","fixed4b01","trochee","jaguar","sof-k","false","true",1,1,2011-11-01 18:20:55,16,"RDO43 68.190.54.152",43,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","173.202.69.87","fixed4b01","trochee","cards","nisef-k","false","true",1,NA,2011-11-02 14:13:52,29,"VPX101 173.202.69.87",101,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","173.70.86.63","fixed4b01","trochee","witch","sof-k","false","true",1,1,2011-11-01 19:50:23,16,"HZB59 173.70.86.63",59,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","147.9.141.88","fixed4b01","trochee","puzzle","nisef-k","false","true",1,NA,2011-11-02 14:34:18,33,"BDG104 147.9.141.88",104,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","64.134.228.2","fixed4b01","trochee","gun","","true","true",1,1,2011-11-01 17:14:27,8,"BAK32 64.134.228.2",32,"train.ejs",FALSE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","71.215.177.196","fixed4b01","trochee","anteater","sof-k","false","true",1,NA,2011-11-01 18:12:28,25,"XQS40 71.215.177.196",40,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","66.27.107.224","fixed4b01","trochee","unicycle","nisef-k","false","true",1,NA,2011-11-02 14:47:22,28,"NQX107 66.27.107.224",107,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","68.225.214.181","fixed4b01","trochee","jaguar","","true","true",1,1,2011-11-01 19:36:52,7,"XPH54 68.225.214.181",54,"train.ejs",FALSE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","69.253.145.89","fixed4b01","trochee","butterfly","shisafe-k","false","false",1,NA,2011-11-02 14:34:54,41,"RXQ103 69.253.145.89",103,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","75.202.51.35","fixed4b01","trochee","cards","","true","true",1,1,2011-11-01 18:10:46,8,"YTU40 75.202.51.35",40,"train.ejs",FALSE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","24.179.68.128","fixed4b01","iamb","clock","saf-k","false","true",1,NA,2011-11-02 12:17:56,32,"TPT97 24.179.68.128",97,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"sef-k","173.25.120.68","fixed4b01","iamb","puppy","sa-pik","false","false",4,NA,2011-11-01 16:43:49,42,"XBQ18 173.25.120.68",18,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","200.88.227.64","fixed4b01","iamb","dragon","nisef-k","false","false",4,NA,2011-11-01 18:06:09,39,"FBT37 200.88.227.64",37,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","108.32.177.121","fixed4b01","trochee","surfer","nisef-k","false","true",1,NA,2011-11-01 19:08:29,23,"ILG50 108.32.177.121",50,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","208.54.90.214","fixed4b01","iamb","knight","nisef-k","false","true",2,NA,2011-11-02 13:17:38,25,"KVA99 208.54.90.214",99,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","50.51.6.133","fixed4b01","trochee","boat","sof-k","false","true",1,1,2011-11-01 16:40:31,13,"CFX18 50.51.6.133",18,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","96.243.60.207","fixed4b01","iamb","laptop","nisef-k","false","true",1,NA,2011-11-01 19:46:22,26,"KEB55 96.243.60.207",55,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","12.28.192.38","fixed4b01","trochee","skull","sof-k","false","true",1,1,2011-11-01 17:22:11,16,"ZIX30 12.28.192.38",30,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","68.110.240.160","fixed4b01","trochee","ball","sif-k","false","true",1,NA,2011-11-01 16:41:55,25,"IHZ19 68.110.240.160",19,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"sef-k","75.109.143.146","fixed4b01","trochee","turtle","","true","true",1,1,2011-11-01 18:47:09,4,"REN49 75.109.143.146",49,"train.ejs",FALSE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","74.89.75.130","fixed4b01","trochee","clown","sof-k","false","true",1,1,2011-11-01 14:15:06,18,"MQU6 74.89.75.130",6,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","96.39.33.2","fixed4b01","iamb","ballerina","sif","false","false",2,NA,2011-11-02 05:56:50,35,"NGI78 96.39.33.2",78,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","i","ei",FALSE,"","",FALSE,FALSE
"sef-k","174.126.133.36","fixed4b01","trochee","puzzle","sof-k","false","true",1,NA,2011-11-01 14:46:58,32,"RKQ14 174.126.133.36",14,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","216.218.120.126","fixed4b01","iamb","jester","nisef-l","false","true",1,NA,2011-11-01 18:19:41,28,"IQC41 216.218.120.126",41,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sef-k","68.83.216.46","fixed4b01","trochee","icecream","sof-k","false","true",1,1,2011-11-01 18:26:40,12,"HYE44 68.83.216.46",44,"train.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","24.20.45.219","fixed4b01","trochee","ladybug","nisaf-k","false","false",1,NA,2011-11-01 14:25:23,44,"ZXC8 24.20.45.219",8,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","a","ea",FALSE,"a-","trochee",TRUE,FALSE
"sef-k","189.34.55.57","fixed4b01","iamb","dolphin","sof-k","false","true",1,NA,2011-11-02 04:58:30,24,"BFY71 189.34.55.57",71,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","71.192.161.210","fixed4b01","trochee","boat","sof-k","false","false",2,NA,2011-11-01 14:19:00,49,"YXK4 71.192.161.210",4,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sef-k","165.123.204.47","fixed4b01","iamb","laptop","sa-fic","false","false",1,NA,2011-11-01 19:56:59,44,"YWK60 165.123.204.47",60,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","","e",FALSE,"","",FALSE,FALSE
"sef-k","70.174.173.33","fixed4b01","iamb","bicycle","nisef-k","false","false",1,NA,2011-11-02 05:16:20,49,"IJO73 70.174.173.33",73,"test.ejs",TRUE,FALSE,"sof-k","e","trochee","sefək","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","50.51.6.133","fixed4b01","trochee","backpack","nisheb-f","false","true",1,NA,2011-11-01 16:44:19,32,"CFX18 50.51.6.133",18,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","71.63.241.210","fixed4b01","iamb","ear","nisheb-f","false","true",1,NA,2011-11-01 14:28:09,26,"XYV12 71.63.241.210",12,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","99.56.220.128","fixed4b01","iamb","tree","shib-f","false","true",1,NA,2011-11-01 18:45:06,32,"QLM45 99.56.220.128",45,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","i","ei",FALSE,"i-","trochee",TRUE,FALSE
"sheb-f","108.70.71.53","fixed4b01","iamb","puzzle","nisheb-f","false","true",1,NA,2011-11-01 16:52:11,33,"NHQ22 108.70.71.53",22,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","69.207.36.82","fixed4b01","trochee","bottle","shob-f","false","true",1,1,2011-11-01 18:05:09,19,"VTK38 69.207.36.82",38,"train.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sheb-f","108.32.177.121","fixed4b01","trochee","superhero","nisheb-f","false","true",1,NA,2011-11-01 19:10:44,32,"ILG50 108.32.177.121",50,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","74.141.100.247","fixed4b01","trochee","cat","shob-f","false","true",1,1,2011-11-01 17:29:04,14,"GCH35 74.141.100.247",35,"train.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","o","eo",TRUE,"o-","trochee",TRUE,TRUE
"sheb-f","71.197.29.166","fixed4b01","iamb","earth","nicheb-f","false","false",1,NA,2011-11-01 18:50:31,49,"THK48 71.197.29.166",48,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","71.200.59.119","fixed4b01","iamb","drum","nimsheb-f","false","true",1,NA,2011-11-02 05:50:28,27,"XHV78 71.200.59.119",78,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","98.209.144.108","fixed4b01","trochee","camera","nisheb-f","false","true",1,NA,2011-11-01 18:13:14,25,"NJH41 98.209.144.108",41,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","e","ee",FALSE,"e-","trochee",TRUE,FALSE
"sheb-f","71.254.88.120","fixed4b01","iamb","skull","shamof","false","false",1,NA,2011-11-01 18:11:55,47,"ONH36 71.254.88.120",36,"test.ejs",TRUE,FALSE,"shob-f","e","trochee","ʃebəf","","e",FALSE,"","",FALSE,FALSE
